filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP70109.xml,Biological Sciences||Agronomy||Affecting||Factors||Inventory||Management||Maryland||Pasture||Pastures||Permanent||Quality||Soils||Vegetation,English,Dissertation,1935,"Factors affecting pasture quality; An inventory of soils, vegetation, and management of Maryland permanent pastures","Grau, Frederick Vahlcamp","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70110.xml,Biological Sciences||Animal sciences||A||Conditions||Fertility||Guinea||Pig||Related||Study,English,Dissertation,1929,A study of fertility and related conditions in the guinea pig,"Haines, George","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70111.xml,Biological Sciences||Agronomy||Social Sciences||Agricultural economics||Acreage||Cotton||Forecasting||Price||Yield,English,Dissertation,1928,"Forecasting the acreage, yield, and price of cotton","Harper, F. H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70112.xml,Biological Sciences||Food science||Biological Sciences||Botany||A||Apples||Bud||Certain||Composition||Differentiation||Effect||Factors||Fruiting||Size||Study,English,Dissertation,1931,A study of the effect of certain factors on the size and composition of apples and the effect of fruiting on bud differentiation,"Haller, M. H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70113.xml,Biological Sciences||Food science||A||Certain||Fruit||Ripening||Seeds||Study||Tree,English,Dissertation,1933,A study of after-ripening in certain fruit tree seeds,"Haut, Irvin Charles","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70114.xml,Pure Sciences||Organic chemistry||Bromination||Dehydrogenation||Friedelin||Friedelinol||Selenium,English,Dissertation,1936,The selenium dehydrogenation of friedelinol. The bromination of friedelin,"Haskins, Willard Theodore","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70115.xml,Biological Sciences||Microbiology||Biological Sciences||Cellular biology||Biological Sciences||Plant pathology||Associated||Cytological||Development||Fructicola||Phenomena||Sclerotinia||Sporophyte,English,Dissertation,1934,The cytological phenomena associated with the development of<p>the sporophyte in <italic>Sclerotinia fructicola</italic>,"Heuberger, John W.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70116.xml,"Language, Literature and Linguistics||English literature||Philosophy, Religion and Theology||Philosophy||Comparisons||Contrasts||Eliot||George||Hardy||Philosophy||Thomas",English,Dissertation,1932,Comparisons and contrasts in the philosophy of George Eliot and Thomas Hardy,"Hiett, Herbert Reynolds","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70117.xml,Biological Sciences||Plant pathology||Biological Sciences||Physiology||Certain||Cultures||Deficiencies||Elements||Essential||Excesses||Fusarium||Lycopersici||Pathogenicity||Physiological||Plant||Responses||Sacc||Solution||Studies||Tomato,English,Dissertation,1934,Physiological studies on the pathogenicity of <italic>Fusarium<p>lycopersici</italic> Sacc. for the tomato plant. Responses of the tomato in<p>solution cultures with deficiencies and excesses of certain essential elements,"Fisher, Paul Lewis","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70118.xml,Biological Sciences||Agronomy||Different||Eastern||Efficiency||Forms||Maryland||Nitrogen||Potassium||Potato||Production||Relative||Shore,English,Dissertation,1928,The relative efficiency of different forms of nitrogen and potassium in potato production on the Eastern shore of Maryland,"Houghland, Geoffrey V. C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70119.xml,Pure Sciences||Inorganic chemistry||Carbon||Chemistry||Compounds||Gold,English,Dissertation,1926,The chemistry of the gold carbon compounds,"Isbell, Horace S.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70120.xml,Biological Sciences||Agronomy||17||Applications||Fruiting||Howard||Moisture||Nitrogen||Non||Plant||Responses||Some||Strawberry||Year,English,Dissertation,1935,Some responses of the Howard 17 strawberry plant to applications of nitrogen and moisture in the non-fruiting and fruiting year,"Greve, Elmer William","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70121.xml,Pure Sciences||Analytical chemistry||A||Alkaloidal||Assaying||New||Solvents||Study,English,Dissertation,1937,A study of new solvents in alkaloidal assaying,"Jacobs, Marion Lee","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70122.xml,Biological Sciences||Cellular biology||Biological Sciences||Botany||Cytological||Genera||Genus||Ipomoea||Related||Studies,English,Dissertation,1935,Cytological studies in the genus Ipomoea and related genera,"King, J. R.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70123.xml,Biological Sciences||Food science||A||Potatoes||Reference||Respiration||Special||Storage||Study||Transportation,English,Dissertation,1925,A study of respiration in potatoes with special reference to storage and transportation,"Kimbrough, W. D.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70124.xml,Communication and the Arts||Mass communication||Audience||Behavior||Gauging||Light||Listening||Methods||Observed||Radio,English,Dissertation,1947,Methods of gauging the radio audience in the light of observed listening behavior,"Kaplon, Martin David","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70125.xml,Biological Sciences||Agronomy||Apple||Application||Composition||Effect||Growth||Jonathan||Nitrogen||Responses||Trees,English,Dissertation,1933,The effect of nitrogen application on the growth responses and composition of Jonathan apple trees,"Lagasse, Felix Scott","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70126.xml,Pure Sciences||Analytical chemistry||Pure Sciences||Physical chemistry||Health and Environmental Sciences||Pharmacology||Belonging||Compounds||Ephyedrine||Physical||Properties||Resolution||Series||Study,English,Dissertation,1943,The resolution and study of the physical properties of compounds belonging to the ephedrine series,"Jarowski, Charles I.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70127.xml,Health and Environmental Sciences||Pharmacology||Analogs||Mescaline||Synthesis,English,Dissertation,1944,The synthesis of analogs of mescaline,"Iwamoto, Harry Kaoru","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70128.xml,Biological Sciences||Plant sciences||A||Comparison||Cultures||Deficiency||Different||Effects||Elements||Essential||Growth||Plants||Solution||Tobacco,English,Dissertation,1931,A comparison of the deficiency effects of the different essential elements on the growth of tobacco plants in solution cultures,"McMurtrey, J. E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70129.xml,Social Sciences||American history||Health and Environmental Sciences||Medicine||Medical||Service||Soldier||Yankee,English,Dissertation,1952,Medical service for the Yankee soldier,"Hunter, Thomas Marshall","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70130.xml,Biological Sciences||Animal sciences||Body||Chickens||Comb||Effect||Endocrine||Environmental||Glands||Growth||Observations||Spleen||Temperature||Weight,English,Dissertation,1949,"Observations on the effect of environmental temperature on body temperature, growth, and weight of the spleen, comb, and endocrine glands of chickens","Hoffmann, Edmund","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70131.xml,Education||Educational sociology||Anne||Arundel||County||Interpreting||Maryland||People||Schools,English,Dissertation,1949,"Interpreting the schools to the people of Anne Arundel County, Maryland","Jenkins, David Spurgeon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70132.xml,Biological Sciences||Soil sciences||Biological Sciences||Agronomy||Effect||Growth||Plant||Reaction||Soil||Sulphur,English,Dissertation,1926,The effect of sulphur on soil reaction and plant growth,"McKibbin, Reginald Robert","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70133.xml,Health and Environmental Sciences||Pharmaceutical sciences||A||Absorption||Comparison||Compressed||Made||Microcrystalline||Physical||Properties||Rates||Regular||Sulfadiazine||Tablets,English,Dissertation,1950,A comparison of the physical properties and absorption rates of compressed tablets made from microcrystalline and regular sulfadiazine,"McKinley, James David","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70134.xml,Health and Environmental Sciences||Pharmacology||A||Biologics||Certain||Comparative||Efficiency||Germicides||Preservation||Study,English,Dissertation,1931,A comparative study of the efficiency of certain germicides in the preservation of biologics,"Malcolm, Wilbur George","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70135.xml,Biological Sciences||Agronomy||Biological Sciences||Physiology||A||Carriers||Different||Effects||Nitrogen||Nutrition||Orchard||Physiological||Plants||Study,English,Dissertation,1929,A physiological study of the effects of different nitrogen carriers on the nitrogen nutrition of orchard plants,"Mason, A. Freeman","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70136.xml,Pure Sciences||Biochemistry||Biological Sciences||Food science||Apples||Associated||Changes||Chemical||Grimes||Jonathan||Maturation||Physical||Some||Storage||Tree,English,Dissertation,1938,"Some physical and chemical changes associated with the maturation of Grimes and Jonathan apples, on the tree and during storage","Hesse, Claron O.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70137.xml,Biological Sciences||Food science||Apples||Development||Edible||Keeping||Maturity||Qualities||Relation||Storage||Studies||Subsequent,English,Dissertation,1941,Maturity and storage studies with apples in relation to the subsequent development of edible and keeping qualities,"Hitz, Chester W.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70138.xml,Biological Sciences||Endocrinology||Assay||Biological||Estrogenic||Hormones,English,Dissertation,1942,The biological assay of estrogenic hormones,"McNamara, Bernard Patrick","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70139.xml,Biological Sciences||Food science||Brassica||Broccoli||Effect||Itlaica||Keeping||Levels||Oleracea||Oxygen||Production||Quality||Reduced||Respiration||Var||Volatiles,English,Dissertation,1952,"The effect of reduced oxygen levels on respiration, the production<p>of volatiles, and the keeping quality of broccoli (<italic>Brassica oleracea<p></italic> var. itlaica)","Lieberman, Morris","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
